,id,class,is_athelete,grad_school,degree,time_between
5942,4501,2003,1,0,NA,NA
5943,4501,2003,1,0,NA,NA
5944,4501,2003,1,0,NA,NA
5945,4502,2012,0,0,NA,NA
5946,4502,2012,0,0,NA,NA
5947,4503,2003,0,0,NA,NA
5948,4503,2003,0,0,NA,NA
5949,4504,2015,0,0,NA,NA
5950,4505,2003,1,1,MEDICAL,11
5951,4506,2015,1,0,NA,NA
5952,4507,2016,1,0,NA,NA
5953,4508,2013,1,0,NA,NA
5954,4508,2013,1,0,NA,NA
5955,4508,2013,1,0,NA,NA
5956,4508,2013,1,0,NA,NA
5957,4509,2014,0,0,NA,NA
5958,4509,2014,0,0,NA,NA
5959,4510,2002,0,0,NA,NA
5960,4510,2002,0,0,NA,NA
5961,4510,2002,0,0,NA,NA
5962,4510,2002,0,0,NA,NA
5963,4510,2002,0,0,NA,NA
5964,4511,2003,0,1,STEM MS,12
5965,4511,2003,0,1,OTHER MS,1
5966,4512,2016,0,0,NA,NA
5967,4513,2003,1,1,STEM MS,4
5968,4514,2001,0,1,LAW,3
5969,4515,2013,1,1,OTHER MS,5
5970,4515,2013,1,1,OTHER MS,13
5971,4515,2013,1,1,OTHER,5
5972,4515,2013,1,1,STEM PhD,1
5973,4516,2005,0,0,NA,NA
5974,4517,2011,0,0,NA,NA
5975,4518,2004,1,0,NA,NA
5976,4518,2004,1,0,NA,NA
5977,4518,2004,1,0,NA,NA
5978,4518,2004,1,0,NA,NA
5979,4518,2004,1,0,NA,NA
5980,4519,2001,0,0,NA,NA
5981,4519,2001,0,0,NA,NA
5982,4520,2016,0,1,OTHER,4
5983,4521,2012,1,1,STEM MS,7
5984,4522,2008,1,1,OTHER MS,5
5985,4523,2004,1,0,NA,NA
5986,4523,2004,1,0,NA,NA
5987,4523,2004,1,0,NA,NA
5988,4524,2003,0,0,NA,NA
5989,4525,2016,1,0,NA,NA
5990,4526,2007,1,0,NA,NA
5991,4527,2006,0,1,MEDICAL,2
5992,4528,2014,0,0,NA,NA
5993,4529,2006,0,1,STEM PhD,9
5994,4529,2006,0,1,LAW,2
5995,4530,2005,1,1,OTHER PhD,3
5996,4531,2014,1,1,LAW,2
5997,4531,2014,1,1,MEDICAL,8
5998,4531,2014,1,1,MEDICAL,8
5999,4532,2019,1,0,NA,NA
6000,4533,2019,0,0,NA,NA
6001,4534,2006,0,1,MEDICAL,4
6002,4534,2006,0,1,STEM MS,2
6003,4535,2015,1,1,OTHER PhD,6
6004,4535,2015,1,1,MEDICAL,1
6005,4536,2001,0,0,NA,NA
6006,4537,2017,0,0,NA,NA
6007,4538,2010,1,1,BUSINESS,4
6008,4539,2010,0,0,NA,NA
6009,4540,2012,1,0,NA,NA
6010,4540,2012,1,0,NA,NA
6011,4541,2017,1,0,NA,NA
6012,4541,2017,1,0,NA,NA
6013,4542,2005,1,1,OTHER,7
6014,4543,2015,0,1,NA,2
6015,4544,2008,1,0,NA,NA
6016,4545,2015,0,1,OTHER,2
6017,4545,2015,0,1,OTHER,2
6018,4546,2006,1,0,NA,NA
6019,4547,2014,0,1,STEM PhD,4
6020,4548,2003,1,1,NA,13
6021,4549,2001,1,0,NA,NA
6022,4550,2001,0,1,STEM PhD,9
6023,4550,2001,0,1,OTHER,3
6024,4551,2006,1,1,OTHER MS,2
6025,4552,2019,1,1,LAW,3
6026,4552,2019,1,1,MEDICAL,1
6027,4553,2011,1,1,STEM MS,5
6028,4553,2011,1,1,STEM PhD,5
6029,4554,2008,1,1,MEDICAL,3
6030,4555,2017,0,1,OTHER PhD,2
6031,4556,2004,1,1,OTHER PhD,1
6032,4556,2004,1,1,MEDICAL,2
6033,4556,2004,1,1,STEM MS,8
6034,4557,2002,0,0,NA,NA
6035,4558,2016,0,0,NA,NA
6036,4559,2002,1,0,NA,NA
6037,4560,2003,1,0,NA,NA
6038,4561,2018,0,0,NA,NA
6039,4562,2012,0,1,BUSINESS,3
6040,4563,2003,0,0,NA,NA
6041,4564,2008,0,0,NA,NA
6042,4565,2006,0,1,OTHER MS,3
6043,4565,2006,0,1,OTHER PhD,5
6044,4566,2018,1,1,OTHER,1
6045,4567,2017,1,0,NA,NA
6046,4567,2017,1,0,NA,NA
6047,4567,2017,1,0,NA,NA
6048,4568,2009,0,0,NA,NA
6049,4569,2002,1,1,STEM MS,8
6050,4570,2012,1,0,NA,NA
6051,4571,2001,0,0,NA,NA
6052,4571,2001,0,0,NA,NA
6053,4571,2001,0,0,NA,NA
6054,4572,2006,1,1,STEM MS,7
6055,4573,2001,0,1,NA,1
6056,4574,2006,1,0,NA,NA
6057,4574,2006,1,0,NA,NA
6058,4575,2004,0,1,LAW,7
6059,4576,2019,1,0,NA,NA
6060,4577,2001,1,0,NA,NA
6061,4578,2015,0,1,MEDICAL,2
6062,4579,2019,0,1,OTHER,2
6063,4579,2019,0,1,LAW,4
6064,4580,2018,1,1,NA,2
6065,4581,2006,1,0,NA,NA
6066,4582,2014,0,0,NA,NA
6067,4583,2019,1,0,NA,NA
6068,4583,2019,1,0,NA,NA
6069,4584,2012,1,0,NA,NA
6070,4585,2018,1,1,OTHER MS,2
6071,4586,2008,1,1,BUSINESS,13
6072,4587,2016,1,1,STEM MS,4
6073,4587,2016,1,1,OTHER,2
6074,4588,2005,0,1,LAW,6
6075,4589,2014,0,0,NA,NA
6076,4589,2014,0,0,NA,NA
6077,4589,2014,0,0,NA,NA
6078,4589,2014,0,0,NA,NA
6079,4590,2006,0,1,NA,0
6080,4591,2009,1,1,BUSINESS,4
6081,4592,2006,1,1,NA,2
6082,4593,2005,0,0,NA,NA
6083,4594,2015,1,0,NA,NA
6084,4595,2013,0,1,OTHER,8
6085,4596,2002,0,0,NA,NA
6086,4597,2019,1,1,OTHER MS,3
6087,4597,2019,1,1,BUSINESS,4
6088,4597,2019,1,1,LAW,8
6089,4598,2018,0,1,STEM PhD,2
6090,4599,2001,1,1,BUSINESS,2
6091,4599,2001,1,1,BUSINESS,9
6092,4600,2012,1,1,BUSINESS,13
6093,4600,2012,1,1,OTHER,8
6094,4601,2004,1,1,OTHER,2
6095,4601,2004,1,1,MEDICAL,4
6096,4601,2004,1,1,OTHER MS,1
6097,4602,2002,1,0,NA,NA
6098,4603,2007,1,1,OTHER,1
6099,4604,2003,1,1,BUSINESS,2
6100,4605,2004,1,0,NA,NA
6101,4605,2004,1,0,NA,NA
6102,4605,2004,1,0,NA,NA
6103,4606,2011,1,1,OTHER MS,2
6104,4606,2011,1,1,NA,5
6105,4607,2017,1,0,NA,NA
6106,4608,2013,0,1,OTHER,2
6107,4609,2004,0,1,OTHER MS,7
6108,4610,2016,0,0,NA,NA
6109,4611,2013,1,0,NA,NA
6110,4612,2010,0,1,OTHER PhD,9
6111,4613,2014,1,0,NA,NA
6112,4614,2019,1,0,NA,NA
6113,4614,2019,1,0,NA,NA
6114,4615,2018,1,1,MEDICAL,2
6115,4616,2019,0,0,NA,NA
6116,4616,2019,0,0,NA,NA
6117,4617,2003,0,1,OTHER,2
6118,4618,2009,1,1,BUSINESS,3
6119,4619,2017,0,0,NA,NA
6120,4620,2001,1,1,OTHER PhD,4
6121,4621,2019,1,1,NA,2
6122,4622,2010,0,1,OTHER MS,3
6123,4623,2013,0,0,NA,NA
6124,4624,2017,0,0,NA,NA
6125,4625,2015,0,1,BUSINESS,6
6126,4626,2011,1,0,NA,NA
6127,4627,2011,1,0,NA,NA
6128,4628,2013,0,1,LAW,2
6129,4629,2004,1,0,NA,NA
6130,4629,2004,1,0,NA,NA
6131,4630,2016,0,1,BUSINESS,4
6132,4630,2016,0,1,STEM PhD,0
6133,4631,2007,1,1,NA,3
6134,4632,2012,0,0,NA,NA
6135,4633,2008,1,0,NA,NA
6136,4634,2006,0,0,NA,NA
6137,4635,2003,0,1,LAW,4
6138,4636,2012,0,0,NA,NA
6139,4637,2013,0,1,LAW,6
6140,4638,2017,1,1,LAW,4
6141,4639,2003,1,1,BUSINESS,4
6142,4640,2004,1,1,OTHER MS,17
6143,4641,2011,1,1,OTHER,7
6144,4642,2018,0,0,NA,NA
6145,4643,2016,1,0,NA,NA
6146,4643,2016,1,0,NA,NA
6147,4643,2016,1,0,NA,NA
6148,4644,2015,1,1,OTHER MS,0
6149,4645,2005,1,1,STEM MS,1
6150,4646,2005,1,0,NA,NA
6151,4647,2002,0,1,OTHER PhD,1
6152,4648,2001,0,1,OTHER,2
6153,4649,2018,1,0,NA,NA
6154,4650,2019,1,1,STEM MS,6
6155,4650,2019,1,1,LAW,1
6156,4651,2006,1,1,NA,3
6157,4652,2013,1,1,OTHER MS,5
6158,4652,2013,1,1,LAW,1
6159,4652,2013,1,1,LAW,2
6160,4653,2019,1,0,NA,NA
6161,4653,2019,1,0,NA,NA
6162,4653,2019,1,0,NA,NA
6163,4653,2019,1,0,NA,NA
6164,4654,2008,0,1,STEM MS,4
6165,4655,2008,1,0,NA,NA
6166,4656,2012,0,1,OTHER MS,2
6167,4657,2009,0,1,MEDICAL,1
6168,4658,2016,0,0,NA,NA
6169,4658,2016,0,0,NA,NA
6170,4659,2001,1,0,NA,NA
6171,4659,2001,1,0,NA,NA
6172,4659,2001,1,0,NA,NA
6173,4660,2004,0,0,NA,NA
6174,4661,2005,0,1,OTHER MS,1
6175,4662,2010,1,1,OTHER,1
6176,4662,2010,1,1,STEM PhD,3
6177,4663,2009,0,0,NA,NA
6178,4664,2010,1,0,NA,NA
6179,4664,2010,1,0,NA,NA
6180,4665,2011,1,0,NA,NA
6181,4666,2013,1,0,NA,NA
6182,4667,2016,0,0,NA,NA
6183,4668,2004,0,1,OTHER MS,2
6184,4669,2011,0,1,LAW,8
6185,4670,2007,1,1,OTHER MS,2
6186,4671,2007,1,1,OTHER,6
6187,4672,2001,0,1,LAW,1
6188,4673,2013,0,1,NA,1
6189,4673,2013,0,1,OTHER,4
6190,4674,2019,1,1,STEM MS,2
6191,4674,2019,1,1,OTHER,7
6192,4675,2012,1,0,NA,NA
6193,4676,2011,0,0,NA,NA
6194,4677,2019,0,0,NA,NA
6195,4678,2014,1,0,NA,NA
6196,4678,2014,1,0,NA,NA
6197,4679,2013,1,1,LAW,2
6198,4680,2019,1,0,NA,NA
6199,4680,2019,1,0,NA,NA
6200,4681,2009,1,0,NA,NA
6201,4681,2009,1,0,NA,NA
6202,4682,2006,1,0,NA,NA
6203,4682,2006,1,0,NA,NA
6204,4682,2006,1,0,NA,NA
6205,4682,2006,1,0,NA,NA
6206,4683,2012,1,1,OTHER MS,6
6207,4683,2012,1,1,LAW,3
6208,4684,2008,0,0,NA,NA
6209,4685,2015,0,1,OTHER,2
6210,4686,2014,1,0,NA,NA
6211,4687,2015,1,1,LAW,10
6212,4687,2015,1,1,LAW,4
6213,4688,2004,1,1,BUSINESS,0
6214,4689,2007,1,0,NA,NA
6215,4690,2001,0,0,NA,NA
6216,4691,2014,0,1,OTHER,3
6217,4692,2004,1,0,NA,NA
6218,4693,2017,0,1,OTHER,8
6219,4694,2008,0,1,LAW,4
6220,4695,2002,1,0,NA,NA
6221,4696,2004,1,0,NA,NA
6222,4697,2002,0,1,STEM PhD,13
6223,4697,2002,0,1,OTHER PhD,3
6224,4698,2012,1,1,STEM PhD,3
6225,4698,2012,1,1,LAW,10
6226,4699,2012,1,1,OTHER PhD,5
6227,4700,2010,1,1,OTHER,4
6228,4701,2015,1,0,NA,NA
6229,4702,2014,1,0,NA,NA
6230,4702,2014,1,0,NA,NA
6231,4703,2006,0,1,BUSINESS,1
6232,4704,2009,0,0,NA,NA
6233,4705,2012,1,0,NA,NA
6234,4705,2012,1,0,NA,NA
6235,4706,2016,1,0,NA,NA
6236,4707,2007,0,0,NA,NA
6237,4707,2007,0,0,NA,NA
6238,4708,2015,0,1,OTHER MS,3
6239,4709,2009,0,0,NA,NA
6240,4709,2009,0,0,NA,NA
6241,4710,2010,1,0,NA,NA
6242,4711,2001,0,0,NA,NA
6243,4712,2012,0,0,NA,NA
6244,4713,2012,0,1,STEM MS,3
6245,4714,2009,0,1,BUSINESS,7
6246,4715,2001,1,0,NA,NA
6247,4716,2010,1,0,NA,NA
6248,4717,2008,1,1,OTHER MS,6
6249,4717,2008,1,1,OTHER MS,2
6250,4718,2005,0,1,MEDICAL,2
6251,4719,2002,1,0,NA,NA
6252,4719,2002,1,0,NA,NA
6253,4720,2001,1,1,OTHER MS,2
6254,4721,2006,1,1,OTHER,3
6255,4722,2010,0,1,BUSINESS,5
6256,4723,2006,1,1,STEM MS,2
6257,4724,2014,1,1,LAW,2
6258,4724,2014,1,1,BUSINESS,5
6259,4725,2017,0,1,OTHER,3
6260,4726,2009,0,0,NA,NA
6261,4727,2016,1,0,NA,NA
6262,4727,2016,1,0,NA,NA
6263,4728,2014,0,0,NA,NA
6264,4728,2014,0,0,NA,NA
6265,4729,2015,0,0,NA,NA
6266,4730,2009,0,1,OTHER,3
6267,4731,2004,0,1,NA,0
6268,4732,2019,0,1,BUSINESS,1
6269,4733,2010,1,0,NA,NA
6270,4734,2008,1,1,LAW,4
6271,4735,2009,1,0,NA,NA
6272,4736,2016,1,0,NA,NA
6273,4737,2003,0,1,STEM MS,4
6274,4737,2003,0,1,OTHER MS,3
6275,4737,2003,0,1,LAW,4
6276,4738,2012,0,0,NA,NA
6277,4739,2010,0,0,NA,NA
6278,4739,2010,0,0,NA,NA
6279,4740,2004,0,1,OTHER,2
6280,4740,2004,0,1,OTHER MS,1
6281,4741,2008,1,1,OTHER MS,8
6282,4741,2008,1,1,OTHER MS,4
6283,4741,2008,1,1,OTHER,10
6284,4742,2002,1,0,NA,NA
6285,4743,2011,1,0,NA,NA
6286,4743,2011,1,0,NA,NA
6287,4744,2007,0,1,NA,3
6288,4744,2007,0,1,LAW,1
6289,4745,2007,0,0,NA,NA
6290,4746,2007,0,0,NA,NA
6291,4747,2018,0,1,BUSINESS,3
6292,4748,2017,0,0,NA,NA
6293,4749,2008,1,1,OTHER,12
6294,4750,2014,1,1,MEDICAL,4
6295,4751,2013,0,1,OTHER,10
6296,4752,2010,0,1,MEDICAL,7
6297,4753,2017,1,0,NA,NA
6298,4753,2017,1,0,NA,NA
6299,4754,2019,0,0,NA,NA
6300,4755,2003,0,0,NA,NA
6301,4755,2003,0,0,NA,NA
6302,4756,2003,0,1,OTHER PhD,3
6303,4756,2003,0,1,STEM MS,5
6304,4757,2009,0,1,LAW,2
6305,4758,2007,1,0,NA,NA
6306,4758,2007,1,0,NA,NA
6307,4758,2007,1,0,NA,NA
6308,4759,2019,0,1,OTHER MS,7
6309,4759,2019,0,1,OTHER MS,12
6310,4759,2019,0,1,OTHER,10
6311,4760,2012,1,1,STEM MS,6
6312,4761,2019,0,1,OTHER PhD,2
6313,4762,2008,1,1,LAW,2
6314,4763,2008,1,1,OTHER,18
6315,4763,2008,1,1,BUSINESS,7
6316,4764,2014,0,0,NA,NA
6317,4765,2008,1,1,OTHER,7
6318,4765,2008,1,1,LAW,3
6319,4766,2015,1,1,OTHER,4
6320,4766,2015,1,1,STEM MS,3
6321,4766,2015,1,1,LAW,3
6322,4766,2015,1,1,OTHER MS,7
6323,4766,2015,1,1,STEM MS,5
6324,4767,2002,0,0,NA,NA
6325,4768,2003,1,0,NA,NA
6326,4769,2018,1,0,NA,NA
6327,4770,2006,0,0,NA,NA
6328,4771,2013,0,0,NA,NA
6329,4771,2013,0,0,NA,NA
6330,4771,2013,0,0,NA,NA
6331,4772,2019,0,0,NA,NA
6332,4773,2012,1,1,MEDICAL,2
6333,4774,2016,0,1,BUSINESS,11
6334,4775,2015,0,0,NA,NA
6335,4775,2015,0,0,NA,NA
6336,4775,2015,0,0,NA,NA
6337,4776,2019,0,1,OTHER MS,3
6338,4776,2019,0,1,STEM MS,18
6339,4776,2019,0,1,STEM MS,6
6340,4777,2017,0,0,NA,NA
6341,4778,2016,0,1,OTHER,10
6342,4778,2016,0,1,OTHER MS,6
6343,4779,2009,0,1,LAW,3
6344,4780,2004,1,1,OTHER,4
6345,4781,2009,1,1,STEM PhD,2
6346,4782,2009,0,1,LAW,5
6347,4782,2009,0,1,LAW,13
6348,4783,2008,0,0,NA,NA
6349,4784,2010,1,1,MEDICAL,5
6350,4785,2007,1,1,MEDICAL,3
6351,4786,2016,0,0,NA,NA
6352,4786,2016,0,0,NA,NA
6353,4787,2004,1,1,MEDICAL,2
6354,4788,2002,1,0,NA,NA
6355,4789,2003,1,0,NA,NA
6356,4790,2003,0,1,STEM MS,4
6357,4791,2003,0,1,STEM MS,3
6358,4792,2013,1,0,NA,NA
6359,4792,2013,1,0,NA,NA
6360,4793,2014,0,1,BUSINESS,5
6361,4794,2013,1,0,NA,NA
6362,4794,2013,1,0,NA,NA
6363,4795,2001,1,0,NA,NA
6364,4796,2006,1,0,NA,NA
6365,4797,2012,0,1,LAW,16
6366,4798,2006,1,0,NA,NA
6367,4799,2018,1,0,NA,NA
6368,4800,2011,0,0,NA,NA
6369,4801,2010,0,1,OTHER,5
6370,4802,2010,1,0,NA,NA
6371,4802,2010,1,0,NA,NA
6372,4802,2010,1,0,NA,NA
6373,4802,2010,1,0,NA,NA
6374,4803,2019,1,0,NA,NA
6375,4804,2003,0,1,LAW,2
6376,4805,2002,0,1,OTHER,2
6377,4805,2002,0,1,OTHER MS,2
6378,4806,2019,0,0,NA,NA
6379,4807,2015,0,1,OTHER PhD,8
6380,4808,2009,1,1,STEM MS,9
6381,4809,2008,0,1,MEDICAL,3
6382,4810,2015,1,0,NA,NA
6383,4810,2015,1,0,NA,NA
6384,4810,2015,1,0,NA,NA
6385,4811,2014,0,1,OTHER,3
6386,4811,2014,0,1,OTHER PhD,3
6387,4812,2007,0,1,OTHER PhD,13
6388,4813,2006,1,1,OTHER,1
6389,4814,2018,0,1,OTHER,2
6390,4815,2012,1,0,NA,NA
6391,4816,2009,1,1,STEM PhD,9
6392,4817,2006,1,1,STEM PhD,5
6393,4818,2012,1,0,NA,NA
6394,4819,2014,1,1,STEM MS,7
6395,4820,2016,1,0,NA,NA
6396,4821,2001,1,0,NA,NA
6397,4822,2007,1,1,LAW,3
6398,4823,2006,0,0,NA,NA
6399,4824,2002,1,0,NA,NA
6400,4825,2011,1,0,NA,NA
6401,4826,2016,0,0,NA,NA
6402,4826,2016,0,0,NA,NA
6403,4827,2010,0,0,NA,NA
6404,4828,2006,1,0,NA,NA
6405,4829,2019,0,0,NA,NA
6406,4830,2004,1,1,OTHER MS,1
6407,4831,2010,1,0,NA,NA
6408,4831,2010,1,0,NA,NA
6409,4832,2017,0,1,OTHER,3
6410,4833,2018,1,0,NA,NA
6411,4834,2014,1,0,NA,NA
6412,4835,2012,0,1,LAW,2
6413,4836,2004,0,0,NA,NA
6414,4837,2008,1,1,OTHER,13
6415,4838,2006,1,1,LAW,6
6416,4839,2018,0,1,LAW,2
6417,4840,2017,1,1,OTHER MS,10
6418,4840,2017,1,1,LAW,2
6419,4841,2018,0,0,NA,NA
6420,4842,2016,1,1,OTHER MS,0
6421,4843,2009,1,1,MEDICAL,4
6422,4844,2005,1,1,BUSINESS,5
6423,4844,2005,1,1,OTHER,13
6424,4845,2004,0,0,NA,NA
6425,4846,2001,0,0,NA,NA
6426,4847,2005,1,0,NA,NA
6427,4848,2014,1,0,NA,NA
6428,4848,2014,1,0,NA,NA
6429,4849,2003,0,1,LAW,2
6430,4850,2015,1,0,NA,NA
6431,4851,2009,0,1,LAW,2
6432,4852,2004,1,0,NA,NA
6433,4853,2015,1,1,STEM MS,1
6434,4854,2003,0,1,STEM MS,0
6435,4855,2004,1,1,OTHER PhD,3
6436,4855,2004,1,1,OTHER MS,7
6437,4856,2008,1,1,LAW,5
6438,4857,2016,0,0,NA,NA
6439,4858,2005,0,0,NA,NA
6440,4859,2012,0,1,LAW,2
6441,4860,2002,0,1,NA,1
6442,4861,2017,0,0,NA,NA
6443,4862,2005,0,1,OTHER,3
6444,4863,2018,1,0,NA,NA
6445,4864,2009,0,1,LAW,1
6446,4865,2006,1,1,OTHER,2
6447,4866,2001,0,0,NA,NA
6448,4867,2011,1,1,STEM MS,3
6449,4868,2010,1,1,OTHER MS,0
6450,4869,2017,0,1,OTHER,1
6451,4869,2017,0,1,OTHER PhD,2
6452,4870,2019,1,1,OTHER MS,7
6453,4871,2017,0,1,LAW,2
6454,4872,2019,0,0,NA,NA
6455,4873,2008,0,0,NA,NA
6456,4874,2012,0,1,OTHER,3
6457,4875,2009,1,1,OTHER MS,8
6458,4876,2008,1,1,OTHER PhD,5
6459,4876,2008,1,1,OTHER MS,6
6460,4876,2008,1,1,LAW,2
6461,4876,2008,1,1,BUSINESS,3
6462,4877,2008,0,0,NA,NA
6463,4877,2008,0,0,NA,NA
6464,4877,2008,0,0,NA,NA
6465,4878,2001,0,1,STEM MS,4
6466,4879,2013,0,1,LAW,6
6467,4880,2010,1,1,LAW,2
6468,4881,2010,1,0,NA,NA
6469,4881,2010,1,0,NA,NA
6470,4881,2010,1,0,NA,NA
6471,4881,2010,1,0,NA,NA
6472,4882,2015,1,1,MEDICAL,2
6473,4883,2016,0,1,OTHER,6
6474,4884,2016,0,0,NA,NA
6475,4885,2009,1,0,NA,NA
6476,4886,2008,1,1,OTHER MS,5
6477,4887,2019,1,1,OTHER MS,3
6478,4888,2017,1,1,LAW,4
6479,4889,2008,0,1,MEDICAL,2
6480,4890,2011,1,0,NA,NA
6481,4891,2016,1,1,BUSINESS,3
6482,4891,2016,1,1,BUSINESS,8
6483,4891,2016,1,1,BUSINESS,2
6484,4891,2016,1,1,OTHER MS,2
6485,4892,2007,0,0,NA,NA
6486,4892,2007,0,0,NA,NA
6487,4893,2004,0,1,OTHER,4
6488,4894,2018,0,1,OTHER MS,1
6489,4895,2015,1,1,STEM PhD,3
6490,4896,2003,1,0,NA,NA
6491,4897,2011,1,1,NA,10
6492,4898,2011,0,1,OTHER,3
6493,4899,2009,0,0,NA,NA
6494,4900,2011,0,1,OTHER MS,2
6495,4901,2019,0,1,LAW,2
6496,4902,2008,1,0,NA,NA
6497,4902,2008,1,0,NA,NA
6498,4903,2011,0,1,BUSINESS,3
6499,4904,2015,0,1,OTHER,6
6500,4905,2011,0,1,OTHER,5
6501,4906,2008,1,1,NA,0
6502,4906,2008,1,1,OTHER PhD,2
6503,4906,2008,1,1,OTHER MS,11
6504,4906,2008,1,1,STEM MS,1
6505,4907,2003,1,0,NA,NA
6506,4908,2011,1,1,STEM MS,2
6507,4908,2011,1,1,OTHER,2
6508,4909,2018,1,1,LAW,4
6509,4909,2018,1,1,STEM MS,4
6510,4910,2019,1,1,LAW,1
6511,4911,2003,0,0,NA,NA
6512,4912,2005,0,0,NA,NA
6513,4913,2009,1,0,NA,NA
6514,4914,2007,0,1,OTHER PhD,5
6515,4914,2007,0,1,LAW,2
6516,4914,2007,0,1,MEDICAL,2
6517,4915,2007,1,1,OTHER,2
6518,4916,2006,0,1,LAW,2
6519,4917,2010,0,0,NA,NA
6520,4918,2008,0,1,BUSINESS,0
6521,4919,2005,0,0,NA,NA
6522,4920,2013,1,0,NA,NA
6523,4921,2008,1,1,MEDICAL,2
6524,4922,2005,1,0,NA,NA
6525,4923,2006,0,1,LAW,2
6526,4924,2019,1,0,NA,NA
6527,4925,2019,0,1,OTHER PhD,5
6528,4926,2002,1,0,NA,NA
6529,4926,2002,1,0,NA,NA
6530,4927,2008,1,1,MEDICAL,6
6531,4928,2007,0,1,NA,2
6532,4929,2015,1,1,STEM MS,1
6533,4930,2004,1,0,NA,NA
6534,4931,2019,0,1,OTHER MS,6
6535,4931,2019,0,1,LAW,2
6536,4932,2013,0,0,NA,NA
6537,4933,2018,1,0,NA,NA
6538,4934,2017,1,0,NA,NA
6539,4935,2014,1,0,NA,NA
6540,4936,2009,0,1,OTHER,3
6541,4937,2019,1,1,NA,3
6542,4938,2010,1,1,LAW,7
6543,4939,2008,0,1,NA,2
6544,4940,2018,1,0,NA,NA
6545,4941,2019,0,0,NA,NA
6546,4942,2018,0,1,OTHER,2
6547,4943,2003,0,0,NA,NA
6548,4944,2013,0,0,NA,NA
6549,4945,2011,0,1,OTHER MS,3
6550,4946,2004,1,1,OTHER,2
6551,4947,2013,0,1,OTHER,1
6552,4947,2013,0,1,OTHER MS,2
6553,4947,2013,0,1,LAW,7
6554,4947,2013,0,1,OTHER PhD,1
6555,4948,2001,0,0,NA,NA
6556,4949,2018,0,0,NA,NA
6557,4949,2018,0,0,NA,NA
6558,4950,2018,0,1,STEM PhD,1
6559,4950,2018,0,1,LAW,8
6560,4950,2018,0,1,LAW,2
6561,4951,2011,0,1,STEM MS,10
6562,4952,2016,0,0,NA,NA
6563,4952,2016,0,0,NA,NA
6564,4953,2003,0,0,NA,NA
6565,4953,2003,0,0,NA,NA
6566,4954,2012,1,1,OTHER MS,5
6567,4954,2012,1,1,OTHER,5
6568,4954,2012,1,1,STEM MS,5
6569,4954,2012,1,1,MEDICAL,2
6570,4955,2006,0,1,LAW,1
6571,4956,2004,1,0,NA,NA
6572,4957,2008,1,0,NA,NA
6573,4958,2006,0,0,NA,NA
6574,4959,2014,0,1,OTHER MS,2
6575,4960,2013,1,1,LAW,11
6576,4961,2008,0,1,OTHER MS,3
6577,4961,2008,0,1,LAW,4
6578,4962,2016,0,0,NA,NA
6579,4963,2006,0,0,NA,NA
6580,4964,2015,0,0,NA,NA
6581,4965,2015,1,1,OTHER,2
6582,4966,2004,1,1,LAW,2
6583,4966,2004,1,1,LAW,3
6584,4967,2018,0,1,MEDICAL,2
6585,4967,2018,0,1,BUSINESS,1
6586,4968,2012,0,0,NA,NA
6587,4969,2010,0,1,NA,3
6588,4969,2010,0,1,OTHER,5
6589,4970,2016,1,0,NA,NA
6590,4971,2016,0,1,NA,3
6591,4972,2012,1,0,NA,NA
6592,4972,2012,1,0,NA,NA
6593,4973,2006,0,0,NA,NA
6594,4973,2006,0,0,NA,NA
6595,4974,2006,1,1,OTHER,4
6596,4975,2016,0,0,NA,NA
6597,4976,2004,0,0,NA,NA
6598,4976,2004,0,0,NA,NA
6599,4977,2018,0,1,STEM MS,8
6600,4978,2014,0,0,NA,NA
6601,4979,2013,0,0,NA,NA
6602,4979,2013,0,0,NA,NA
6603,4980,2016,1,0,NA,NA
6604,4981,2001,0,0,NA,NA
6605,4982,2013,0,1,STEM PhD,4
6606,4982,2013,0,1,NA,5
6607,4982,2013,0,1,OTHER,3
6608,4983,2009,1,0,NA,NA
6609,4984,2018,0,1,OTHER MS,1
6610,4985,2004,0,0,NA,NA
6611,4986,2014,0,1,OTHER MS,0
6612,4987,2005,1,0,NA,NA
6613,4988,2006,0,1,LAW,4
6614,4988,2006,0,1,OTHER,6
6615,4988,2006,0,1,OTHER MS,4
6616,4989,2018,1,1,OTHER,2
6617,4990,2009,0,0,NA,NA
6618,4990,2009,0,0,NA,NA
6619,4991,2005,1,0,NA,NA
6620,4992,2006,1,0,NA,NA
6621,4993,2008,1,0,NA,NA
6622,4993,2008,1,0,NA,NA
6623,4994,2019,1,0,NA,NA
6624,4995,2008,0,1,STEM MS,2
6625,4995,2008,0,1,LAW,2
6626,4996,2003,0,0,NA,NA
6627,4996,2003,0,0,NA,NA
6628,4997,2004,0,0,NA,NA
6629,4998,2018,0,1,BUSINESS,5
6630,4998,2018,0,1,MEDICAL,4
6631,4999,2006,1,1,OTHER MS,8
6632,5000,2003,1,0,NA,NA
6633,5001,2002,1,0,NA,NA
6634,5002,2017,1,1,STEM MS,3
6635,5003,2019,0,1,NA,1
6636,5004,2003,0,1,OTHER MS,0
6637,5004,2003,0,1,OTHER,1
6638,5004,2003,0,1,LAW,3
6639,5005,2005,0,0,NA,NA
6640,5006,2018,0,1,OTHER MS,2
6641,5007,2012,0,0,NA,NA
6642,5007,2012,0,0,NA,NA
6643,5008,2015,0,0,NA,NA
